StageId,Money,TimeTicket,ClassItem01,ClassItem02,ClassItem03,ClassItem04,ClassItem05,ClassItem06,ClassItemCountMin01,ClassItemCountMin02,ClassItemCountMin03,ClassItemCountMin04,ClassItemCountMin05,ClassItemCountMin06,ClassItemCountMax01,ClassItemCountMax02,ClassItemCountMax03,ClassItemCountMax04,ClassItemCountMax05,ClassItemCountMax06
200501990,"""(20)""","""(0)""","""(1707200002,1301102030,503220001,200201018,502720004,601202669,1301201407,807200004,1810200003,603200103,1301201406,1301201408,1301201409,602202324,603201111,603200602,603200102,603200502,502920002,502920001,1401100332)""","""(1707200002,1301102030,503220001,200202018,502720004,601202669,1301201407,807200004,1810200003,603200103,1301201406,1301201408,1301201409,602202324,603201111,603200602,603200102,603200502,502920002,502920001,1401100332)""","""(1707200002,1301102030,503220001,200203018,502720004,601202669,1301201407,807200004,1810200003,603200103,1301201406,1301201408,1301201409,602202324,603201111,603200602,603200102,603200502,502920002,502920001,1401100332)""","""(1707200002,1301102030,503220001,200204018,502720004,601202669,1301201407,807200004,1810200003,603200103,1301201406,1301201408,1301201409,602202324,603201111,603200602,603200102,603200502,502920002,502920001,1401100332)""","""(1707200002,1301102030,503220001,200205018,502720004,601202669,1301201407,807200004,1810200003,603200103,1301201406,1301201408,1301201409,602202324,603201111,603200602,603200102,603200502,502920002,502920001,1401100332)""","""(1707200002,1301102030,503220001,200206018,502720004,601202669,1301201407,807200004,1810200003,603200103,1301201406,1301201408,1301201409,602202324,603201111,603200602,603200102,603200502,502920002,502920001,1401100332)""","""(1,1,1,1,1,1,1,1,1,1)""","""(1,1,1,1,1,1,1,1,1,1)""","""(1,1,1,1,1,1,1,1,1,1)""","""(1,1,1,1,1,1,1,1,1,1)""","""(1,1,1,1,1,1,1,1,1,1)""","""(0)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,3,1,2)""","""(1,1,1,1,1,1,1,1,1,1)"""
201003010,"""(2)""","""(0)""","""(303201010,1301201408,602202327,901100502,1201200201,508100002,701100402,501200022,517200202,603200401,603200301,1401200332)""","""(303202010,1301201408,602202327,901100502,1201200201,508100002,701100402,501200022,517200202,603200401,603200301,1401200332)""","""(303203010,1301201408,602202327,901100502,1201200201,508100002,701100402,501200022,517200202,603200401,603200301,1401200332)""","""(303204010,1301201408,602202327,901100502,1201200201,508100002,701100402,501200022,517200202,603200401,603200301,1401200332)""","""(303205010,1301201408,602202327,901100502,1201200201,508100002,701100402,501200022,517200202,603200401,603200301,1401200332)""","""(303206010,1301201408,602202327,901100502,1201200201,508100002,701100402,501200022,517200202,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201003011,"""(2)""","""(0)""","""(304201010,1301201408,602202327,901100602,1201200201,508100002,701100302,501200022,517200202,603200401,603200301,1401200332)""","""(304202010,1301201408,602202327,901100602,1201200201,508100002,701100302,501200022,517200202,603200401,603200301,1401200332)""","""(304203010,1301201408,602202327,901100602,1201200201,508100002,701100302,501200022,517200202,603200401,603200301,1401200332)""","""(304204010,1301201408,602202327,901100602,1201200201,508100002,701100302,501200022,517200202,603200401,603200301,1401200332)""","""(304205010,1301201408,602202327,901100602,1201200201,508100002,701100302,501200022,517200202,603200401,603200301,1401200332)""","""(304206010,1301201408,602202327,901100602,1201200201,508100002,701100302,501200022,517200202,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201003012,"""(2)""","""(0)""","""(303201010,1301201408,602202327,901100702,1201200201,508100002,701100202,501200022,517200202,603200401,603200301,1401200332)""","""(303202010,1301201408,602202327,901100702,1201200201,508100002,701100202,501200022,517200202,603200401,603200301,1401200332)""","""(303203010,1301201408,602202327,901100702,1201200201,508100002,701100202,501200022,517200202,603200401,603200301,1401200332)""","""(303204010,1301201408,602202327,901100702,1201200201,508100002,701100202,501200022,517200202,603200401,603200301,1401200332)""","""(303205010,1301201408,602202327,901100702,1201200201,508100002,701100202,501200022,517200202,603200401,603200301,1401200332)""","""(303206010,1301201408,602202327,901100702,1201200201,508100002,701100202,501200022,517200202,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201003013,"""(2)""","""(0)""","""(304101026,210110073,302201018,904200003,905200007,602202419,523100003,1201101409,1201101412,1702100043,1702100044,902100503)""","""(304102026,210110073,302202018,904200003,905200007,602202419,523100003,1201102408,1201102412,1702100043,1702100044,902100503)""","""(304103026,210110073,302203018,904200003,905200007,602202419,523100003,1201103409,1201103412,1702100043,1702100044,902100503)""","""(304104026,210110073,302204018,904200003,905200007,602202419,523100003,1201104409,1201104412,1702100043,1702100044,902100503)""","""(304105026,210110073,302205018,904200003,905200007,602202419,523100003,1201105409,1201105412,1702100043,1702100044,902100503)""","""(304106026,210110073,302206018,904200003,905200007,602202419,523100003,1201106409,1201106412,1702100043,1702100044,902100503)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201003030,"""(2)""","""(0)""","""(304201010,1301201408,602202327,210110005,901100801,1201200201,508100002,701100103,501200023,517200203,603200401,603200301,1401200332)""","""(304202010,1301201408,602202327,210110005,901100801,1201200201,508100002,701100103,501200023,517200203,603200401,603200301,1401200332)""","""(304203010,1301201408,602202327,210110005,901100801,1201200201,508100002,701100103,501200023,517200203,603200401,603200301,1401200332)""","""(304204010,1301201408,602202327,210110005,901100801,1201200201,508100002,701100103,501200023,517200203,603200401,603200301,1401200332)""","""(304205010,1301201408,602202327,210110005,901100801,1201200201,508100002,701100103,501200023,517200203,603200401,603200301,1401200332)""","""(304206010,1301201408,602202327,210110005,901100801,1201200201,508100002,701100103,501200023,517200203,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201003031,"""(2)""","""(0)""","""(303201010,1301201408,602202327,210110006,901100901,1201200201,508100002,701100403,501200023,517200203,603200401,603200301,1401200332)""","""(303202010,1301201408,602202327,210110006,901100901,1201200201,508100002,701100403,501200023,517200203,603200401,603200301,1401200332)""","""(303203010,1301201408,602202327,210110006,901100901,1201200201,508100002,701100403,501200023,517200203,603200401,603200301,1401200332)""","""(303204010,1301201408,602202327,210110006,901100901,1201200201,508100002,701100403,501200023,517200203,603200401,603200301,1401200332)""","""(303205010,1301201408,602202327,210110006,901100901,1201200201,508100002,701100403,501200023,517200203,603200401,603200301,1401200332)""","""(303206010,1301201408,602202327,210110006,901100901,1201200201,508100002,701100403,501200023,517200203,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201003032,"""(2)""","""(0)""","""(304201010,1301201408,602202327,210110007,901101001,1201200201,508100002,701100303,501200023,517200203,603200401,603200301,1401200332)""","""(304202010,1301201408,602202327,210110007,901101001,1201200201,508100002,701100303,501200023,517200203,603200401,603200301,1401200332)""","""(304203010,1301201408,602202327,210110007,901101001,1201200201,508100002,701100303,501200023,517200203,603200401,603200301,1401200332)""","""(304204010,1301201408,602202327,210110007,901101001,1201200201,508100002,701100303,501200023,517200203,603200401,603200301,1401200332)""","""(304205010,1301201408,602202327,210110007,901101001,1201200201,508100002,701100303,501200023,517200203,603200401,603200301,1401200332)""","""(304206010,1301201408,602202327,210110007,901101001,1201200201,508100002,701100303,501200023,517200203,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201003033,"""(2)""","""(0)""","""(302101026,210110074,401201018,905200003,905200009,602202419,523100004,1201101404,1201101403,1702100047,1702100126,902100503)""","""(302102026,210110074,401201018,905200003,905200009,602202419,523100004,1201102405,1201102403,1702100047,1702100126,902100503)""","""(302103026,210110074,401201018,905200003,905200009,602202419,523100004,1201103404,1201103403,1702100047,1702100126,902100503)""","""(302104026,210110074,401201018,905200003,905200009,602202419,523100004,1201104403,1201104401,1702100047,1702100126,902100503)""","""(302105026,210110074,401201018,905200003,905200009,602202419,523100004,1201105405,1201105401,1702100047,1702100126,902100503)""","""(302106026,210110074,401201018,905200003,905200009,602202419,523100004,1201106405,1201106401,1702100047,1702100126,902100503)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201003040,"""(2)""","""(0)""","""(303201010,1301201408,602202418,210110008,901100502,1201200201,508100002,701100203,501200024,517200204,603200401,603200301,1401200332)""","""(303202010,1301201408,602202418,210110008,901100502,1201200201,508100002,701100203,501200024,517200204,603200401,603200301,1401200332)""","""(303203010,1301201408,602202418,210110008,901100502,1201200201,508100002,701100203,501200024,517200204,603200401,603200301,1401200332)""","""(303204010,1301201408,602202418,210110008,901100502,1201200201,508100002,701100203,501200024,517200204,603200401,603200301,1401200332)""","""(303205010,1301201408,602202418,210110008,901100502,1201200201,508100002,701100203,501200024,517200204,603200401,603200301,1401200332)""","""(303206010,1301201408,602202418,210110008,901100502,1201200201,508100002,701100203,501200024,517200204,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201003041,"""(2)""","""(0)""","""(304201010,1301201408,602202418,210110009,901100602,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(304202010,1301201408,602202418,210110009,901100602,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(304203010,1301201408,602202418,210110009,901100602,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(304204010,1301201408,602202418,210110009,901100602,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(304205010,1301201408,602202418,210110009,901100602,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(304206010,1301201408,602202418,210110009,901100602,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201003042,"""(2)""","""(0)""","""(303201010,1301201408,602202418,210110010,901100702,1201200201,508100002,701100303,501200024,517200204,603200401,603200301,1401200332)""","""(303202010,1301201408,602202418,210110010,901100702,1201200201,508100002,701100303,501200024,517200204,603200401,603200301,1401200332)""","""(303203010,1301201408,602202418,210110010,901100702,1201200201,508100002,701100303,501200024,517200204,603200401,603200301,1401200332)""","""(303204010,1301201408,602202418,210110010,901100702,1201200201,508100002,701100303,501200024,517200204,603200401,603200301,1401200332)""","""(303205010,1301201408,602202418,210110010,901100702,1201200201,508100002,701100303,501200024,517200204,603200401,603200301,1401200332)""","""(303206010,1301201408,602202418,210110010,901100702,1201200201,508100002,701100303,501200024,517200204,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201003043,"""(2)""","""(0)""","""(301101026,210110075,200201018,903200003,905200005,602202419,523100004,1201101411,1201101413,1702100038,1702100039,902100503)""","""(301102026,210110075,200202018,903200003,905200005,602202419,523100004,1201102410,1201102413,1702100038,1702100039,902100503)""","""(301103026,210110075,200203018,903200003,905200005,602202419,523100004,1201103410,1201103413,1702100038,1702100039,902100503)""","""(301104026,210110075,200204018,903200003,905200005,602202419,523100004,1201104404,1201104413,1702100038,1702100039,902100503)""","""(301105026,210110075,200205018,903200003,905200005,602202419,523100004,1201105410,1201105413,1702100038,1702100039,902100503)""","""(301106026,210110075,200206018,903200003,905200005,602202419,523100004,1201106410,1201106413,1702100038,1702100039,902100503)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201004040,"""(2)""","""(0)""","""(304201010,1301201408,602202418,210110011,901100801,1201200201,508100002,701100103,501200024,517200204,603200401,603200301,1401200332)""","""(304202010,1301201408,602202418,210110011,901100801,1201200201,508100002,701100103,501200024,517200204,603200401,603200301,1401200332)""","""(304203010,1301201408,602202418,210110011,901100801,1201200201,508100002,701100103,501200024,517200204,603200401,603200301,1401200332)""","""(304204010,1301201408,602202418,210110011,901100801,1201200201,508100002,701100103,501200024,517200204,603200401,603200301,1401200332)""","""(304205010,1301201408,602202418,210110011,901100801,1201200201,508100002,701100103,501200024,517200204,603200401,603200301,1401200332)""","""(304206010,1301201408,602202418,210110011,901100801,1201200201,508100002,701100103,501200024,517200204,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201004041,"""(2)""","""(0)""","""(303201010,1301201408,602202418,210110012,901100901,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(303202010,1301201408,602202418,210110012,901100901,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(303203010,1301201408,602202418,210110012,901100901,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(303204010,1301201408,602202418,210110012,901100901,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(303205010,1301201408,602202418,210110012,901100901,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(303206010,1301201408,602202418,210110012,901100901,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201004042,"""(2)""","""(0)""","""(304201010,1301201408,602202418,210110013,901101001,1201200201,508100002,701100303,501200024,517200204,603200401,603200301,1401200332)""","""(304202010,1301201408,602202418,210110013,901101001,1201200201,508100002,701100303,501200024,517200204,603200401,603200301,1401200332)""","""(304203010,1301201408,602202418,210110013,901101001,1201200201,508100002,701100303,501200024,517200204,603200401,603200301,1401200332)""","""(304204010,1301201408,602202418,210110013,901101001,1201200201,508100002,701100303,501200024,517200204,603200401,603200301,1401200332)""","""(304205010,1301201408,602202418,210110013,901101001,1201200201,508100002,701100303,501200024,517200204,603200401,603200301,1401200332)""","""(304206010,1301201408,602202418,210110013,901101001,1201200201,508100002,701100303,501200024,517200204,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201004043,"""(2)""","""(0)""","""(200101026,210110076,302201018,904200003,517200412,905200007,602202419,523100004,1201101407,1201101410,1702100126,1702100047,902100503,0)""","""(200102026,210110076,302202018,904200003,517200412,905200007,602202419,523100004,1201102409,1201102411,1702100126,1702100047,902100503,0)""","""(200103026,210110076,302203018,904200003,517200412,905200007,602202419,523100004,1201103406,1201103411,1702100126,1702100047,902100503,0)""","""(200104026,210110076,302204018,904200003,517200412,905200007,602202419,523100004,1201104407,1201104410,1702100126,1702100047,902100503,0)""","""(200105026,210110076,302205018,904200003,517200412,905200007,602202419,523100004,1201105413,1201105410,1702100126,1702100047,902100503,0)""","""(200106026,210110076,302206018,904200003,517200412,905200007,602202419,523100004,1201106413,1201106410,1702100126,1702100047,902100503,0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201004050,"""(2)""","""(0)""","""(601202668,304201010,1301201408,602202418,210110011,901100801,1201200201,508100002,701100103,501200024,517200204,603200401,603200301,1401200332)""","""(601202668,304202010,1301201408,602202418,210110011,901100801,1201200201,508100002,701100103,501200024,517200204,603200401,603200301,1401200332)""","""(601202668,304203010,1301201408,602202418,210110011,901100801,1201200201,508100002,701100103,501200024,517200204,603200401,603200301,1401200332)""","""(601202668,304204010,1301201408,602202418,210110011,901100801,1201200201,508100002,701100103,501200024,517200204,603200401,603200301,1401200332)""","""(601202668,304205010,1301201408,602202418,210110011,901100801,1201200201,508100002,701100103,501200024,517200204,603200401,603200301,1401200332)""","""(601202668,304206010,1301201408,602202418,210110011,901100801,1201200201,508100002,701100103,501200024,517200204,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
201004051,"""(2)""","""(0)""","""(601202668,303201010,1301201408,602202418,210110012,901100901,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(601202668,303202010,1301201408,602202418,210110012,901100901,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(601202668,303203010,1301201408,602202418,210110012,901100901,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(601202668,303204010,1301201408,602202418,210110012,901100901,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(601202668,303205010,1301201408,602202418,210110012,901100901,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(601202668,303206010,1301201408,602202418,210110012,901100901,1201200201,508100002,701100403,501200024,517200204,603200401,603200301,1401200332)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)""","""(0)"""
